title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Технический специалист (IT),от 250 000 до 450 000 ₸ за месяц,Усть-Каменогорск,Sulpak,,"Хочешь высокий доход, реальный рост и дружную команду? Добро пожаловать в Sulpak! Сколько можно заработать? От 250 000 до 450 000 т и больше (зависит от количества выполненных установок и обслуженных клиентов). · Оклад + бонусы без ограничения по доходу. · 58 000 т за знание техники — выучим вместе. В июне наш сотрудник получил 465.000 тенге. Это реально! Условия для тебя: · График работы: 5/2. · Магазин — возле дома, без долгих поездок. · Всё для работы: фирменная одежда, приложение-помощник, топ-бренды под рукой. Бонусы и плюшки: · Sulcoin — наша валюта: копишь — меняешь на подарки. · Подарки на Новый год — для тебя и семьи. · Командная атмосфера — у нас не «каждый сам за себя». Научим и поддержим: · Опыт не нужен — всему научим с нуля. · Наставник рядом — поможет освоиться с первого дня. · Командная работа в начале — вместе легче. · Хочешь расти: 100% наших директоров начинали именно с этой позиции. · Есть анонимный чат доверия: всегда на связи. Чем будешь заниматься: · Оформлять доставку, установку, возврат и обмен техники. · Устанавливать и настраивать цифровые устройства. · Проводить кассовые операции и инкассацию. · Участие в инвентаризациях – вместе с командой. Кто нам нужен: · Ты активный, умеешь слушать и объяснять. · Любишь разбираться в технике и хочешь помогать клиентам. · Если есть опыт или образование в IT — круто, но необязательно. P.s: эта вакансия подойдёт для: Сервисный инженер, консультант по цифровой технике, кассир с техническими навыками, B2B, системный администратор, IT-специалист, IT-инженер, начинающий специалист, IT, специалист технической поддержки, IT-консультант, программист",,,1–3 года,,https://almaty.hh.kz/vacancy/131973768
Middle developer (DWH),,Алматы,АО Bereke Bank - ИТ-специалисты,,"Мы развиваем ЦИФРОВУЮ ПЛАТФОРМУ ДАННЫХ (ЦПД) - корпоративное DWH-решение для сбора, обработки и предоставления данных бизнес-подразделениям. Ищем middle-разработчика, который будет участвовать в развитии архитектуры платформы, обеспечении стабильности процессов и повышении качества данных. Настройка, мониторинг и отладка процессов в INFORMATICA POWERCENTER; Организация и сопровождение потоков данных в DWH; Мониторинг и устранение сбоев, анализ инцидентов и восстановление корректности данных; Участие в проектах по оптимизации, автоматизации и повышению надежности платформы. ГРАФИК РАБОТЫ: НОЧЬ ЧЕРЕЗ НОЧЬ, С 22:00 ДО 9:00 Опыт работы с БД ORACLE, POSTGRESQL, GREENPLUM - умение устранять проблемы, искать и решать неполадки; Знание архитектуры DWH И ПРОЦЕССОВ CDC/ETL - навыки работы с большими таблицами, массивами данных; Навыки работы с INFORMATICA POWERCENTER, DAGSTER (или аналоги); Уверенные знания SQL - навыки написания, анализа и оптимизации SQL-запросов. УСЛОВИЯ: Фиксированный оклад + годовой бонус; Социальный пакет, включающий ДМС и материальную помощь, а также скидки от партнеров.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132177812
Middle+ / Senior C#. NET Разработчик,,Алматы,Choco (ТОО Chocofamily),,"Ищем опытного C# .NET-разработчика в команду Choco Smart Restaurants. Вы будете разрабатывать и поддерживать интеграционные библиотеки для ведущих кассовых систем (IIKO, Syrve, RKeeper, Paloma), создавать веб-сервисы и фоновые службы для платформы киосков самообслуживания на Windows и Linux. Обязанности — Проектирование, разработка и поддержка DLL-библиотек для интеграции с POS-системами: IIKO, Paloma, Syrve, RKeeper — Разработка веб-сервисов (REST/gRPC) и фоновых служб для киосков самообслуживания — Построение CI/CD-пайплайнов для поставки обновлений нескольких версий DLL под разные кассовые системы — Реализация механизма автоматического обновления плагинов на стороне клиента — Взаимодействие с продуктом и QA для обеспечения надёжности POS-коннекторов — Написание чистого, тестируемого кода по принципам SOLID — Участие в код-ревью и архитектурных обсуждениях Требования Стек и опыт: — 3+ лет на C# / .NET (предпочтительно .NET 6+) — Обязательно: .NET Framework 4.7.2 (фронт-плагины IIKO) — DLL, плагинные архитектуры, COM/interop — ASP.NET Core Web API, Windows-службы, hosted services — MS SQL Server / PostgreSQL, EF Core, Dapper — Многопоточность, async/await Домен: — Опыт с SDK хотя бы одной POS-системы (IIKO, Syrve, RKeeper или аналог) Инструменты: — Git, CI/CD — Обязательно: Claude Code и Cursor в ежедневной работе Что мы предлагаем нашим сотрудникам? Формат: полный день/офис, команда разработки и продукта в постоянной коммуникации (Telegram, спринты, ретро). Атмосфера — открытая и дружелюбная, ценим инициативу и самостоятельность. А еще чувство юмора=) Возможность применять трендовые технологии и реализовывать смелые идеи — мы за аргументированные эксперименты. Ценим осознанность, уважение к чужой экспертизе и постоянное развитие.",,,3–6 лет,,https://almaty.hh.kz/vacancy/131920274
ЦФТ-разработчик (PL/SQL),,Алматы,Kaspi.kz,,"Уверенные знания Pl/SQL & SQL; Опыт работы с определенными версиями Oracle Database (11g, 12c, 19c); Понимание работы с процедурами, функциями, триггерами, пакетами; Понимание банковских процессов (кредиты, счета, платежные документы); Опыт работы в банковском/финансовом доменах; Английский B1–B2 (возможны международные проекты). Желательно, но необязательно: Разработка и сопровождение объектов БД в платформе ЦФТ на языке программирования plplus; Базовые знания бухгалтерского учёта. Личные качества: Аналитический склад ума; Внимательность к деталям; Умение работать в команде; Ответственность и самостоятельность; Желание расти и брать больше ответственности.","Разработка и сопровождение объектов БД в ЦФТ (PL+); Написание процедур, функций, пакетов, триггеров; Создание новых операций; Поддержка существующего функционала; Исправление багов и инцидентов; Работа с банковскими проводками и счетами; Регуляторные доработки; Интеграционные разработки; SQL-запросы, корректировки отчетности; Участие в код-ревью.",,1–3 года,,https://almaty.hh.kz/vacancy/132528577
IOS разработчик (Middle),,Алматы,АО Alatau City Bank,,От 2 лет опыта в iOS разработке Опыт работы с микромодульной архитектурой Понимание ООП и SOLID Хорошее понимание устройства памяти Опыт работы с многозадачностью Навыки работы с сетевыми запросами и хранения данных Знание архитектурных паттернов и принципов Опыт работы с Git flow Будет плюсом: Опыт с инструментами автоматизации CI/CD и написание скриптов Опыт работы с Tuist Опыт работы с разными архитектурами,"Разработка и улучшение внутренних процессов команды Участие во всех этапах разработки: от декомпозиции до релиза Оптимизация порядка и приоритетов задач Проведение и участие в код-ревью Ведение технической документации Проектирование архитектуры и выбор технических решений Взаимодействие с дизайнерами, бэкендерами, аналитиками и другими командами Работа с техническим долгом и регулярная работа над улучшением качества кода",,3–6 лет,,https://almaty.hh.kz/vacancy/132774117
Program Manager / Менеджер программ,,Алматы,KIMEP,,"KIMEP, School of Law is looking for applicants for the following position: Job Title: Program Manager Division: Academic Affairs Department: School of Law Position reports to: Administrative Manager Job Purpose Summary: A Program Manager plays a pivotal role in supporting the academic programs and initiatives of KIMEP University School of Law. This position involves collaboration with faculty, staff, students, and alumni to ensure the effective delivery of educational services and to enhance the overall academic experience. Key Responsibilities and Duties: Program Support: Assist in the planning, implementation, and evaluation of academic programs and initiatives. Curriculum & Academic Advising Curriculum Management: Coordinate curriculum development and review processes; revise academic catalog; plan semester schedules; oversee course enrollment, graduation requirements, and course-related issues; assist in onboarding and coordinating adjunct instructors; and ensure compliance with institutional, accreditor, and Ministry standards. Assessments: Manage logistics of exams, final attestations, and theses. Assist with proctoring when needed. Advising and Support: Guide students, applicants, and parents on academic policies, program requirements, course selection, and resources available. Internships and Externships: Help find, manage, and administer legal internships and externships. Support Legal Clinic and Ask-A-Lawyer programs when needed. Cultivate and manage relationships with partner organizations, including creating and organizing any necessary documents. Accreditation, Attestation, and Licensing: Gather information, and create and organize documents related to licensing, accreditation, or attestation. Event and Program Coordination: Organize, manage, and implement academic and extracurricular events and programs including those related to research, career development, recruitment, and alumni relations. Events may include engagement with stakeholders like students, faculty, staff, alumni, prospective students, external partners, and employers. Examples include mentorship program, moot court, alumni reunion, internships, and speed networking. Operations: Data Management: Maintain accurate records related to academic performance, program assessments, quality assurance, University and Law School needs, and licensing and accreditation processes. Communication: Serve as a liaison between students, faculty, and administration, effectively communicating program information and updates. Continuous Improvement: Assist in the assessment of program effectiveness and contribute to strategies for improvement. Marketing: assist with creating promotional materials. Assist: Assist the Administrative Manager, other Program Manager, and Marketing Officer, and work with University offices. Other tasks assigned by the supervisors, including filling in for other law school staff. Qualifications: Bachelor’s degree in related field Fluent in English; preferred additional fluency in Russian Prior experience in an academic setting preferred Strong organizational and multitasking abilities Excellent verbal and written communication Ability to work with students, faculty and all other members of the University community successfully and independently Proficient in MS Office software Deadline for submission of applications/resumes is May 6, 2026 inclusive or open until filled Please indicate your salary expectations in KZT, net monthly.",,,1–3 года,,https://almaty.hh.kz/vacancy/132367139
Разработчик C++ (офис),,Алматы,ТОО WSE,,"Опыт работы в сфере IT не менее 2 лет Хорошие знания и практические навыки разработки на языках С и C++ 11/17 Понимание низкоуровневой работы сетей (TCP, UDP) Опыт работы с фильтрами для видеообработки (сглаживание, искажения), хорошее понимание геометрии Опыт коллективной разработки ПО Знание сетевых протоколов Опыт работы с библиотеками FFMpeg или OpenCV Знание фреймворка Qt, библиотеки STL Опыт работы с системами сборки CMake, Qmake Высшее образование соответствующей квалификации",Разработка программного обеспечения Разработка и документирование логики и интерфейсов взаимодействия Поддержка существующего программного обеспечения,,1–3 года,,https://almaty.hh.kz/vacancy/130563201
Ruby on Rails Middle Developer,,,Itransition,,"We are looking for experienced developers that are willing to solve complex technical issues while developing high quality software systems using modern technologies. What we expect from you: 1+ years of experience in IT; experience in Ruby on Rails development; experience with databases (SQL or NoSQL); English language level should be sufficient for written communication. It would be a plus to have: experience in Frontend development (HTML 5, JavaScript / TypeScript, Angular / React or other); experience with automated testing; knowledge of containerization principles, hands-on experience with Docker. We can offer: Projects for such clients as PayPal, Wargaming, Xerox, Philips, adidas and Toyota Competitive compensation that depends on your qualification and skills Career development system with clear skill qualifications Flexible working hours aligned to your schedule Options to work remotely Corporate medical insurance covering services of private and public medical centers English courses online Corporate parties and events for employees and their children Gym membership compensation, corporate sport competitions (cybersport included) 5 days of paid sick leave per year with no obligation to submit a sick-leave certificate",,,1–3 года,,https://almaty.hh.kz/vacancy/132461927
Менеджер проектов развития и сопровождения информационных систем,,Алматы,"ALSECO, АО",,"Высшее образование (техническое); Опыт работы в разработке программного обеспечения или управлении ИТ-проектами не менее 3 лет; Умение писать техническую документацию; Хорошее знание основ проектирования и разработки ПО; Опыт координации работ ИТ-команды; Умение держать фокус по нескольким направлениям деятельности; Хорошие коммуникативные навыки; Коммуникабельность, инициативность, опыт ведения переговоров, ориентированность на конечный результат, стрессоустойчивость; Опыт работы программистом; Наличие сертификата PMI; Английский язык на уровне чтения документации.","Управление ИТ-проектами (планирование и контроль ресурсов, сроков, бюджета проектов); Координация работы проектной команды; Ведение переговоров с клиентами; Участие в совещаниях по оперативным и стратегическим вопросам с клиентами, командой и руководством компании; Проработка технических вопросов совместно с командой; Разработка проектной документации; Постановка задач разработчикам ПО; Демонстрация ПО заказчику.",,3–6 лет,,https://almaty.hh.kz/vacancy/127412517
Assistant to General Director,от 400 000 до 600 000 ₸ за месяц,село Бесагаш,ТОО Caspian Energy Corporation,,"About Company : Caspian Energy Corporation is an Industrial Valve Manufacturer and Automation Center located in Beshagash , Almaty Kazakhstan and serving to Oil & Gas Industry since 2008. for more details please visit www.caspianvalves.com . Responsibilities: Support to General Director on Business Development and Sales Activity including communication with customers & Suppliers on behalf of General Director as required . Fixing of Meetings and accompany Director within and outside Kazakhstan as required for Business Meetings . Support to General Director for personal Task such as controlling daily routine, including meal times, menus, medications (if required), physical activity. Purchase the necessary products if required. Prepare and submission of commercial proposal and Tenders as required . On behalf of GD required to coordination with different authority, organizations, suppliers, different department as required . Requirements: Bachelors in Mechanical Engineering / Electrical & Electronics Engineering Plus MBA Degree in MBA or International Business will be given preference . Should be fluent in English Language Proficiency (Minimum C1) , Kazakh and Russian language . Knowledge of Chinese Language will be given preference . Should have knowledge of MS office and PDF . AutoCad will be an advantages. Candidate having minimum 2-5 years’ experience will be preferred. Fresh Graduate candidate can also apply. Preference will be given to candidate from Valve Industry, Piping & Process industry, engineering & manufacturing industry and oil & gas sector. Should be available for business trip when required . Need to stay in office till General Director work completed . Terms: Schedule 5/2 Overtime incase required . Social Package Lunch provided at office Transport card will be provided To/ From Almaty city to Factory location . Petrol will be provided incase personal car .",,,1–3 года,,https://almaty.hh.kz/vacancy/132434827
Senior DevOps Engineer,,Астана,ТОО BTS Digital,,"BTS Digital - это IT-компания, которая создаёт цифровые продукты, упрощающие жизнь людей. Мы развиваем экосистему сервисов для повседневных задач, бизнеса и государственного сектора. Нашими продуктами : Aitu Messenger, Aitu Koshelek 2.0, Aitu Passport и Системой мгновенных платежей уже пользуются более 9 миллионов человек. Мы растём и усиливаем команду, поэтому сейчас находимся в поиске Senior DevOps Engineer который хочет работать с масштабными продуктами и решениями, влияющими на миллионы пользователей. Что нужно делать: Планировать, развивать и поддерживать надежную инфраструктуру / platform engineering быстро растущего проекта Заниматься автоматизацией и избавлением себя, и коллег от рутины Помогать разработчикам проектировать производительные отказоустойчивые решения Мы ждем, что вы: Не менее 7 лет работаете с Linux и открытым ПО OpenStack, Ceph Умеете и любите автоматизировать рутинные операции Понимаете, зачем и как организовать мониторинг на всех уровнях - железо, сеть, система, приложения Умеете автоматизировать и программировать на любом из выбранных вами языках Внедряли и поддерживали процессы CI/CD и знакомы с методами разработки, такими как agile Минимизируете ночной on-call / outage методической и архитектурной работой Умеете автоматизировать и базово программировать на любом из выбранных вами языков Внедряли и поддерживали процессы CI/CD и знакомы с методами разработки, такими как agile Знаете, как сделать отказоустойчивый масштабируемый сервис Вам не обойтись без опыта работы с такими инструментами: OpenStack, Ceph Реляционные и нереляционные базы данных: работа под нагрузкой, репликация, резервирование, профилирование Веб-серверы и балансировщики нагрузки Системы управления конфигурацией Системы CI/CD и Git Понимание Linux (например CentOS) на глубоком уровне Сеть Linux, в частности понимание работы IP/TCP/HTTP, умение диагностировать и решать проблемы Docker и его системы оркестрации в продакшен-окружении Стэк технологий в компании современный, кратко: Linux, bash , python, GO, CI/CD , Gitlab, Ansible, Terraform, Prometheus, Victoria Metrics, Alertmanager, Grafana, Docker, Kubernetes, etc Мы предлагаем: Уютный офис в г.Астана Возможность работать в гибридном/онлайн формате со стандартным графиком Возможность стать частью IT компании, которая создает цифровые решения, меняющие жизнь людей к лучшему",,,3–6 лет,,https://almaty.hh.kz/vacancy/132750092
IT Project manager,,Алматы,ООО 24Н Софт,,,"Нести ответственность за IT проекты на всех стадиях: сбор требований, проектирование, передача в разработку, запуск, поддержка; Декомпозировать работы по проекту, составлять и поддерживать актуальность графика проекта; Осуществлять постановку и контроль исполнения задач и проектов; Координировать проектные команды в лице: бизнес-заказчиков, аналитиков, дизайнеров, разработчиков, тестировщиков, ИТ-администраторов, архитекторов; Вести коммуникацию по продукту с регулирующими органами. Что мы ожидаем от кандидата: Опыт работы над IT проектами - обязателен; Опыт работы с продуктовыми командами, опыт/понимание веб-разработки крайне желателен; Понимание основных принципов проектного управления; Понимание особенностей проектирования сервисов и знание технологий, применяющихся при их разработке; Понимание сути этапов жизненного цикла разработки ПО; Понимание принципов построения IT инфраструктуры и процессов в IT; Опыт анализа, разработки бизнес-процессов и их формализации; Возможность вести коммуникацию на английском языке; Способность самостоятельно принимать решения, готовность лично закрывать ""горящие"" проблемы проекта на отдельных участках.",,3–6 лет,,https://almaty.hh.kz/vacancy/131827704
Преподаватель курса «Разработка программного обеспечения»,,Актау,ТОО ITSTEP Academy Astana,,"Опыт разработки от 1 года; Знание современных языков программирования (Python, C#, HTML/CSS, ASP.NET, Arduino);Кибербезопасность Понимание ООП, веб-разработки, баз данных; Навыки преподавания или наставничества — преимущество.","Проводить занятия по разработке ПО для студентов; Объяснять сложные вещи простым и понятным языком; Вести лекции, практические занятия и воркшопы; Помогать студентам в работе над проектами и освоении современных инструментов; Участвовать в развитии и улучшении учебных программ; Оценивать прогресс студентов и поддерживать их мотивацию.",,1–3 года,,https://almaty.hh.kz/vacancy/132523278
Software Systems Engineer / Architect,,,Itransition,,"We’re looking for a professional to design and shape complex software-based systems, working at the intersection of software engineering, systems engineering, and architecture to deliver solutions that meet both functional and business requirements. Requirements: Degree in Software Engineering, Systems Engineering, Computer Science, or related discipline Strong understanding of systems engineering principles Solid background in software engineering and system integration Experience working on complex software-intensive systems Knowledge of architecture modelling (UML) Familiarity with CI/CD and DevOps Strong analytical, problem-solving, and communication skills Nice to have: Postgraduate qualification in Systems Engineering or Software Architecture Key Responsibilities: Translate stakeholder and business needs into clear system and software requirements Develop and maintain system architecture, interfaces, and data flows Contribute to software design and define interfaces between subsystems Produce and maintain technical documentation and design artefacts Collaborate with development, testing, operations, and product teams We can offer: Projects for such clients as PayPal, Wargaming, Xerox, Philips, adidas and Toyota Competitive compensation that depends on your qualification and skills Career development system with clear skill qualifications Flexible working hours aligned to your schedule Options to work remotely Corporate medical insurance covering services of private and public medical centers English courses online Corporate parties and events for employees and their children Gym membership compensation, corporate sport competitions (cybersport included) 5 days of paid sick leave per year with no obligation to submit a sick-leave certificate",,,1–3 года,,https://almaty.hh.kz/vacancy/130977063
Старший разработчик ETL процессов ( Data Engineer),,Алматы,"AIR ASTANA, АО",,"Глубокое знание SQL и опыт работы с реляционными СУБД (SQL Server, PostgreSQL, Oracle). Уверенные знания Python — разработка ETL-скриптов, парсеров и DAG’ов в Airflow. Опыт работы с инструментами оркестрации данных (Apache Airflow, Dagster, Prefect), создание и поддержка ETL-процессов в production-среде. Практический опыт работы с облачными решениями Microsoft Azure (Data Factory, Synapse Analytics или Fabric) либо с иными облачными платформами (AWS, GCP). Опыт работы с Apache Spark (PySpark или Spark SQL) — разработка и оптимизация распределенных трансформаций данных. Хорошее понимание принципов построения DWH, Data Lake, Lakehouse, а также ключевых аспектов data governance, data quality, data lineage и лучших практик управления данными. Будет плюсом : опыт разработки BI-отчетности и аналитических дашбордов, понимание принципов работы с аналитическими моделями и витринами данных","Разработка, оптимизация и поддержка ETL-процессов с использованием Apache Airflow (Python), Azure Fabric (PySpark), Azure Data Factory. Поддержка и развитие корпоративного DWH в среде Microsoft SQL Server и Azure Fabric. Оптимизация производительности ETL-процессов, SQL-запросов и джобов; рефакторинг существующих решений, мониторинг и устранение узких мест; улучшение процессов разработки. Подготовка и актуализация технической документации по новым и существующим ETL-процессам и data pipelines. Взаимодействие с аналитиками и архитекторами данных для проектирования архитектуры DWH и обеспечения качества данных. Взаимодействие с представителями IT и бизнес-подразделений для сбора и анализа требований, а также разработки оптимальных решений для поддержки бизнес-процессов. Опционально: разработка BI-отчетов и дашбордов.",,3–6 лет,,https://almaty.hh.kz/vacancy/132615007
Менеджер по продажам (недвижимость),,Тараз,ТОО ADG – AULET DEVELOPMENT GROUP,,"- Опыт работы в продажах (желательно в недвижимости) от 1 года; - Отличные коммуникативные навыки, грамотная речь; - Знание русского и казахского языков (английский — плюс); - Уверенный пользователь ПК, знание Excel, Word.","- Продажа объектов недвижимости (жилые комплексы); - Проведение переговоров с клиентами, презентация объектов; - Ведение клиентской базы, сопровождение сделок до заключения договора; - Работа с CRM-системой и внутренней отчетностью; - Участие в маркетинговых активностях отдела продаж.",,1–3 года,,https://almaty.hh.kz/vacancy/132057616
"Java Backend Engineer / Solution Architect (AI-first, Fintech)",,Астана,ТОО Центр электронного факторинга,,"Мы — финтех-платформа eFactoring.kz, которая уже более 5 лет работает на рынке и предоставляет бизнесу доступ к быстрому небанковскому финансированию. Решение о финансировании принимается за 30 секунд, а деньги поступают в течение суток. Платформа полностью построена, протестирована, работает более 4х лет и сейчас находится на этапе активного масштабирования. Следующий шаг — резкое ускорение разработки и развитие продукта через AI-first подход. Роль Мы ищем сильного backend-инженера / архитектора, который: — глубоко понимает backend-разработку — умеет мыслить системно и архитектурно — и при этом активно использует AI в разработке Это человек, который сможет не просто писать код, а кардинально ускорить всю разработку через внедрение AI-подходов. Что предстоит делать — развитие и масштабирование backend-архитектуры платформы — участие в принятии архитектурных решений — оптимизация и ускорение разработки — работа с AI-инструментами и агентными workflow — автоматизация разработки, тестирования и поддержки — выявление узких мест и повышение эффективности системы Ключевое требование Нам нужен человек с реальным опытом AI-усиленной разработки. Вы должны: — активно использовать AI в coding workflow — понимать agentic подходы — уметь ускорять разработку через AI — работать быстрее классических команд за счет технологий Технологии и стек — Java (основной backend) — REST API — микросервисная архитектура — базы данных (SQL) — интеграции Плюсом будет: — опыт работы с AI-инструментами (Claude Code, OpenClaw и др.) — понимание AI-first engineering — опыт автоматизации разработки — опыт построения архитектуры сложных систем Кого мы ищем — сильного backend-разработчика — человека с hands-on опытом — системного инженера с архитектурным мышлением — человека, который мыслит через эффективность и масштаб — технологичного и проактивного специалиста Нам нужен не просто разработчик, а человек, который способен ускорить всю команду. Почему это сильная возможность — уже работающий финтех-продукт — этап масштабирования — возможность влиять на архитектуру системы — высокая степень свободы в принятии решений — сильная команда и амбициозные цели Если вам интересно не просто писать код, а строить систему разработки нового уровня и кратно ускорять результат, будем рады отклику.",,,1–3 года,,https://almaty.hh.kz/vacancy/132227541
Программист-разработчик 1С (ERP),,Астана,ТОО CT Agro,,Опыт работы от 3-х лет; Высшее образование по специальности; Опыт разработки 1С; Знание типовых конфигураций 1С-ERP; Отличное знание языка программирования 1С и встроенного языка запросов; Опыт работы с технической документацией и её написания; Опыт оптимизации запросов; Умение переключаться между задачами; Умение работать в команде; Знание английского языка будет Вашим преимуществом.,"Программная поддержка конфигурации 1С-ERP; Внесение изменений и актуализация существующих документов и отчетов бухгалтерского, оперативного и управленческого контура; Создание новых документов, отчетов, обработок для бухгалтерского, оперативного и управленческого контура; Разработка методов и форм бухгалтерского учета; Обучение персонала компании и удаленных подразделений компании работе с существующими и вновь создаваемыми документами и отчетами; Анализ кода в системе и его реконструкция и доработка; Обновление новых релизов системы и адаптация индивидуального функционала; Составление инструкций и технической документации к создаваемому программному продукту; Разработка конфигураций под задачи компании; Написание новых отчётов, обработок; Интеграция 1С со внешними системами; Обновление доработанных конфигураций.",,3–6 лет,,https://almaty.hh.kz/vacancy/132625534
Middle C# Developer,,Алматы,"AIR ASTANA, АО",,"Отличное знание C# и .NET 6 MSSQL, Entity Framework Core HTML, CSS, JavaScript Паттерны программирования и проектирования (Mediatr, CQRS, etc.) SOLID, KISS, DRY Domain Driven Design, Test Driven Development, Clean Architecture Unit, Integration тестирования Знания проектирования высоконагруженных систем Azure Cloud, Azure DevOps, Git Понимание процессов CI/CD","Разработка высоконагруженных сервисов на C# и .NET 6 Поддержка текущих проектов, рефакторинг старого кода Написание Unit и Интеграционных тестов Анализ и выполнение в срок поставленных задач Тесная работа с аналитиками и участие в обсуждении проектов Проводить проверку кода на соответствие установленным стандартам программирования Разрабатывать и поддерживать техническую документацию по назначенному проекту",,1–3 года,,https://almaty.hh.kz/vacancy/132547701
System Analyst,,Алматы,ТОО Неткрэкер Текнолоджи Казахстан,,"Netcracker Technology, a large software development company and leading provider of OSS/BSS Solutions (incl. Telecommunications Operations and Management Solutions) are seeking a skilled and detail-oriented System Analyst to join our Cloud Low Code Platform team. In this role, you will focus on designing the Cloud Low Code Platform, ensuring it aligns with the architecture of the existing Netcracker products. You will analyze current products, gather requirements and develop feature designs. Desired Knowledge: General IT Knowledge Principles of system architecture: client-server models, microservices, cloud-based solutions Understand Kubernetes (K8s) fundamentals Understand DevOps principles Should be able to work with Git Principles of RESTful and SOAP APIs Understanding of data formats such as JSON System Analysis Skillset Experience with object models and API specification design Experience of UML (Sequence Diagrams, Component Diagrams, and Class Diagrams) UX Design principles Knowledge of integration patterns and tools (e.g., Postman, Swagger) Feature Design and Documentation Draft and maintain design artifacts, including logical and object models Specify and document API frameworks and integration contracts in collaboration with developers Teamwork Facilitate and document meetings with clear agendas, objectives, and outcomes Collaborate using tools like Confluence and Jira to manage tasks and maintain project transparency Maintain a proactive approach to problem-solving and task management Deliver effective presentations to communicate ideas and designs We offer: Professional growth in the international business environment Free English courses and opportunity to practice foreign languages daily; Business trips across the world to work for the leading telecommunication providers Medical insurance for employees and medical insurance discounts for family members Friendly multi-cultural and multi-language atmosphere (foreign language maintenance and enhancement) Education and following the software delivery trends of the industry, e.g. Waterfall/Agile delivery methodology Sport activities and corporate events Flexible working hours or hybrid work model",,,3–6 лет,,https://almaty.hh.kz/vacancy/131646460
