title,salary,city,job,publish_date,requirements,responsibilities,schedule,experience,employment,url
Старший DevOps инженер,,Астана,ТОО Freedom Telecom Operations,,"3–5 лет опыта DevOps/DevSecOps в высоконагруженной среде Уверенное владение Linux и сетевыми технологиями (TCP/IP, DNS, VPN, балансировщики) Опыт развертывания инфраструктуры (VMware/Proxmox/oVirt) Опыт построения high availability архитектур и систем резервирования.Deploy on demand/bare metal kubernetes","Поддержка и развитие отказоустойчивой инфраструктуры, автоматизация процессов и CI/CD Контейнеризация и оркестрация сервисов (Docker, Kubernetes, Helm/Kustomize) Настройка мониторинга, логирования и алертинга (Prometheus, Grafana, Zabbix, ELK) Реализация DevSecOps-практик и управление секретами Проектирование HA-архитектур, резервирование Инцидент-менеджмент Менторство, ревью конфигураций и техническая документация",,3–6 лет,,https://almaty.hh.kz/vacancy/132396832
Senior/Middle DevOps инженер,,Алматы,АО KMF Банк,,"Что делать? Внедрение и развитие методологии DevOps/DataOps/ML в компании; Построение Lakehouse инфраструктуры; Поддерживать процессы отделов DWH (Science, Engineering, Analytics); Администрирование и развитие систем Kafka, Dataflot, Airflow, NiFi, Spark, Iceberg, Trino, RKE2, Gitlab; Развивать процессы CI/CD в рамках используемых инструментов; Администрирование серверов Linux; Автоматизация процессов, разрабатывать и развивать решения IaC. Если у вас: Опыт работы DevOps инженером от 2 лет; Опыт администрирование Linux от 3-х лет; Опыт настройки и эксплуатации боевых решений на базе Kafka от 1 года; Опыт работы с Kubernetes/Docker; Знание методологий CI/CD, умение работать с Gitlab; Опыт настройки Nginx/Haproxy; Настройка и администрирование систем мониторинга и сбора логов Zabbix, Grafana, Prometheus, Loki, Promtail, ELK; Базовые знания работы с Airflow, NiFi. Bash/Python (умение писать скрипты разной степени сложности); Чтение документации на английском языке. Будет плюсом: Знание ETL-процессов; Опыт работы с Dataflot, Spark, Iceberg, Trino, Minio, MLFlow, Open Metadata, N8N; Работа с продуктами Atlassian (Jira, Confluence); Умение пользоваться Ansible; Terraform; Helm, ArgoCD. Что мы предлагаем: Официальное трудоустройство в соответствии с ТК РК; Гибкий график работы (08:30–17:30 / 09:00–18:00 / 09:30–18:30); Ежегодный оплачиваемый отпуск — 28 календарных дней; Лечебное пособие в размере одного оклада при выходе в отпуск (после 1 года работы, при отпуске от 14 дней). После прохождения испытательного срока: Кафетерий льгот (медицинское страхование, обучение, спорт, развитие детей, авиа- и ж/д билеты); Два дополнительных дня Day Off в год; Гибридный формат работы (2 дня - в офисе, 3 дня - удаленка).",,,3–6 лет,,https://almaty.hh.kz/vacancy/130318235
Senior DevOps engineer,,,ТОО Freedom Telecom Operations,,,"Проектирование, развертывание и сопровождение высокодоступной инфраструктуры; Построение и поддержка Kubernetes-кластеров (bare metal / on-demand deployment); Автоматизация инфраструктурных процессов и CI/CD pipeline; Настройка и сопровождение систем мониторинга, логирования и алертинга; Обеспечение отказоустойчивости, резервирования и масштабируемости систем; Управление инфраструктурой через IaC-инструменты; Оптимизация процессов доставки приложений; Взаимодействие с командами разработки, безопасности и эксплуатации. Знания, навыки, важные для этой позиции: Опыт работы в DevOps / DevSecOps от 3 до 5 лет в высоконагруженной среде; Уверенные знания Linux на уровне системного администрирования; Глубокое понимание сетевых технологий: TCP/IP, DNS, VPN, балансировщики нагрузки; Практический опыт развертывания инфраструктуры на VMware / Proxmox / oVirt; Опыт построения high availability архитектур и систем резервирования; Опыт работы с bare metal Kubernetes deployment.",,3–6 лет,,https://almaty.hh.kz/vacancy/132166827
Software Systems Engineer / Architect,,,Itransition,,"We’re looking for a professional to design and shape complex software-based systems, working at the intersection of software engineering, systems engineering, and architecture to deliver solutions that meet both functional and business requirements. Requirements: Degree in Software Engineering, Systems Engineering, Computer Science, or related discipline Strong understanding of systems engineering principles Solid background in software engineering and system integration Experience working on complex software-intensive systems Knowledge of architecture modelling (UML) Familiarity with CI/CD and DevOps Strong analytical, problem-solving, and communication skills Nice to have: Postgraduate qualification in Systems Engineering or Software Architecture Key Responsibilities: Translate stakeholder and business needs into clear system and software requirements Develop and maintain system architecture, interfaces, and data flows Contribute to software design and define interfaces between subsystems Produce and maintain technical documentation and design artefacts Collaborate with development, testing, operations, and product teams We can offer: Projects for such clients as PayPal, Wargaming, Xerox, Philips, adidas and Toyota Competitive compensation that depends on your qualification and skills Career development system with clear skill qualifications Flexible working hours aligned to your schedule Options to work remotely Corporate medical insurance covering services of private and public medical centers English courses online Corporate parties and events for employees and their children Gym membership compensation, corporate sport competitions (cybersport included) 5 days of paid sick leave per year with no obligation to submit a sick-leave certificate",,,1–3 года,,https://almaty.hh.kz/vacancy/130977063
Support Engineer,,,Meteoro Platform,,"Базовое понимание backend / API Понимание клиент-серверной архитектуры Умение читать логи и находить ошибки Базовое понимание мониторинга (Grafana-like) Понимание метрик: latency / error rate / статусы ответов (200 / 500 и т.д.) Опыт работы с тикет-системами (Jira Service Management или аналогами) Умение автоматизировать свою работу (скрипты, AI, инструменты) Умение использовать AI в работе: анализ данных / формулирование гипотез / ускорение диагностики Умение проверять результаты и не полагаться на AI “вслепую” Английский язык уровень B1",Принимать и обрабатывать входящие обращения Быстро давать первый ответ (acknowledge) Классифицировать обращения: Incident / Request / Feedback Собирать и структурировать данные по шаблонам Проводить первичную диагностику: анализ логов / проверка метрик / работа с ошибками Использовать runbooks для типовых кейсов Эскалировать задачи в DevOps / Backend / Product с полной информацией Держать коммуникацию и статусы до полного решения Участвовать в развитии базы знаний Использовать AI для ускорения анализа и диагностик,,1–3 года,,https://almaty.hh.kz/vacancy/132800161
Senior DevOps-инженер,,Алматы,АО Alatau City Bank,,"Знание основ DevOps; знание видов операционных систем (ОС) семейства UNIX/семейства Windows на уровне администратора; знание порядка оформления технической документации, методик и процедур; навыки работы на компьютере, знание основных программ стандартного пакета MS Office (пользователь); навыки написания сценариев для автоматизации процессов; построения микросервисной архитектуры.","Сопровождение внутренних ИС банка: обеспечение доступности и исправности. Настройка и поддержка CI/CD и автоматизированных деплойментов. Мониторинг, анализ инцидентов и устранение проблем работоспособности. Документирование процессов (регламенты, инструкции, база знаний) и взаимодействие с поставщиками. Организация тестирования версий и перенос обновлений на рабочие инстанции.",,3–6 лет,,https://almaty.hh.kz/vacancy/132317355
"Сетевой инженер / Network Engineer (MikroTik, VPN, Linux)",,Астана,ТОО Webkassa Development,,"О вакансии Ищем сетевого инженера для поддержки и развития сетевой инфраструктуры. Инфраструктура действующая, с планами перехода на L3-архитектуру, резервирование каналов и повышение отказоустойчивости. Кого ищем Инженера с практическим подходом, который умеет диагностировать, принимать решения и доводить задачи до результата Какие задачи предстоит выполнять: Поддержка сетевой инфраструктуры (MikroTik, pfSense); Настройка и сопровождение VPN (FortiVPN, OpenVPN, IPsec); Работа с firewall (правила, NAT, ACL); Диагностика сетевых проблем (tcpdump, Wireshark); Участие в устранении инцидентов 24/7; Настройка Zabbix / Prometheus / Grafana; Работа с логами (ELK); Настройка алертинга. Задачи на развитие: Переход к L3-архитектуре; Настройка резервирования каналов; Внедрение BGP / развитие маршрутизации; Повышение отказоустойчивости; Документирование сети (схемы, IP-планы); Что должен уметь: Обязательные: Опыт работы сетевым инженером / network engineer; MikroTik и/или pfSense; Понимание L2/L3, VLAN, маршрутизации; Опыт настройки VPN (IPsec, OpenVPN); Опыт работы с firewall, NAT, ACL; Linux (Ubuntu), iptables / nftables; Инструменты диагностики: tcpdump, Wireshark Будет плюсом: OSPF, BGP; QoS, STP, EtherChannel, LLDP; Опыт с Proxmox / VMware ESXi; Docker; Ansible / Terraform; EVPN / VXLAN; Сертификации CCNP / JNCIP.  Что предлагаем: Офис в Астане; График работы 5/2 с 08:00 до 17:00 (возможны дежурства / аварийные работы); Требуется доступность при критических инцидентах; Официальное оформление и бонусная система.",,,3–6 лет,,https://almaty.hh.kz/vacancy/132567206
DevOps-инженер,,Алматы,ТОО SlonW,,,"Управлять репозиториями, процессом сборки и способами развертывания проектов на всех средах: local, dev, prod; Поддерживать и развивать CI/CD-пайплайны для сборки, тестирования, доставки и релизов; Настраивать и сопровождать инфраструктуру развертывания проектов; Настраивать контейнеризацию и оркестрацию сервисов: Docker, Kubernetes, Helm; Настраивать мониторинг, логирование и алертинг: Zabbix, Loki, Grafana или аналогичные инструменты; Документировать инфраструктуру проектов, сетевые взаимодействия, окружения и процессы релизов; Выполнять и автоматизировать регулярные эксплуатационные проверки: health checks, резервное копирование, контроль доступности критичных внешних API; Обнаруживать, анализировать и устранять инфраструктурные и сетевые проблемы, влияющие на работу сервисов; Управлять доступами к инфраструктуре проектов, сервисным учетным записям, секретам и интеграциям; Обрабатывать инфраструктурные запросы команд и партнеров: туннели, прокси, доступы, среды развертывания. Наш кандидат: Понимание архитектуры web-приложений и клиент-серверного взаимодействия; Уверенное владение Git; Практический опыт с Docker, Kubernetes, Helm, GitLab CI/CD; Знание Linux, Windows, macOS на уровне администрирования и диагностики; Базовое понимание сетей: DNS, HTTP/HTTPS, TCP/IP, reverse proxy, VPN, маршрутизация, анализ доступности сервисов; Навыки диагностики инцидентов и анализа логов, метрик и сетевых проблем; Понимание принципов мониторинга, логирования, резервного копирования и отказоустойчивости; Опыт автоматизации рутинных операций; Базовые навыки системного администрирования и обслуживания рабочих станций и офисной сетевой инфраструктуры. Будет плюсом: Опыт работы с RouterOS; Опыт работы с системами управления секретами; Базовое знание JavaScript или PHP для упрощения взаимодействия с командами разработки.",,1–3 года,,https://almaty.hh.kz/vacancy/132229029
Middle DevOps Engineer,,Астана,ТОО BTS Digital,,"Опыт работы от 3 лет в роли DevOps / System Engineer Уверенное администрирование Linux Практический опыт с IaC (Terraform, Ansible) Опыт построения CI/CD пайплайнов Знание контейнеризации (Docker) Понимание сетевых протоколов и диагностики Опыт работы с системами мониторинга Владение Git Будет плюсом: Опыт работы с OpenStack Опыт работы с Ceph Опыт работы с enterprise storage (Huawei Dorado) Понимание архитектуры высоконагруженных систем","Администрирование серверов на базе Linux Работа с виртуализацией (libvirt / libvirtd) Управление дисковыми системами (LVM, RAID) Настройка и сопровождение CI/CD (GitLab CI) Контейнеризация (Docker, Docker Compose) Развертывание и поддержка инфраструктуры через IaC (Terraform, Ansible) Настройка и сопровождение мониторинга (Prometheus, Grafana, Loki) Работа с web-серверами и балансировщиками (Nginx, HAProxy, SSL) Работа с системами хранения (Ceph, Huawei Dorado) Работа с OpenStack (администрирование / эксплуатация) Диагностика сетевых проблем (tcpdump, traceroute и др.)",,3–6 лет,,https://almaty.hh.kz/vacancy/132599137
QA Engineer Junior (Mobile),,,Adviva,,"Аналитический склад ума. Опыт тестирования API(JSON, REST API). Понимание процессов QA. Умение находить и читать логи на базовом уровне. Опыт работы с Postman, MySQL. Опыт тестирования мобильных приложений Android, iOS. Составление лаконичных баг-репортов и тест-кейсов. Будет плюсом опыт работы с платформами для управления логами(graylog/kibana) Наличие любых собственных устройств Android и iOS. Наличие Mac будет плюсом","Проводить функциональное, интеграционное, регрессионное тестирование и UI тестирование. Проводить тестирование на проде интеграций по чеклистам. Локализация, регистрация и проверка фикса дефектов на production окружении. Взаимодействие с командой поддержки по обращениям пользователей, валидация проблемы и определение причины неисправности, постановка задач на разработку. Взаимодействие с проектной командой (разработчики, аналитики, менеджеры, devops-инженеры, поддержка) по планируемым релизам, проверка нового продуктового функционала на проде. Проверка функционала по автоматическим отчетам об ошибках. Локализация ошибок и передача баг-репортов в команды разработки. Мониторинг ошибок на production.",,1–3 года,,https://almaty.hh.kz/vacancy/131985226
DevOps инженер (Middle / Senior),,Алматы,АО «ФИНАНСОВЫЙ ХОЛДИНГ «РЕСПУБЛИКА»,,,"Проектирование, развертывание и сопровождение инфраструктуры на базе bare metal-серверов и VMware ESXi (кластеры, HA, vCenter, миграции, снапшоты); Администрирование и развитие Linux-серверов (RHEL / Oracle Linux): настройка сервисов, файловых систем, LVM, сетей, SELinux, performance tuning; Развертывание и поддержка Kubernetes-кластеров (kubeadm / kubespray / rancher); Обеспечение стабильной работы Control Plane и Worker Nodes (etcd, kube-apiserver, scheduler, CRI-O и др.); Настройка сетевой инфраструктуры (L2 / L3 / L7, VLAN, BGP, DNS, DHCP, VPN, TLS/SSL); Работа с CNI (Cilium / Calico), настройка eBPF networking; Настройка и сопровождение Ingress-контроллеров (NGINX, Cilium), балансировки нагрузки (MetalLB, Cilium BGP); Разработка и поддержка CI/CD-пайплайнов в GitLab CI (build, deploy, rollback, environments); Внедрение и развитие Infrastructure as Code (Ansible, Helm); Настройка систем мониторинга и логирования (Prometheus, Grafana, ELK, Zabbix); Обеспечение observability и сетевой диагностики (Hubble, cilium-cli); Работа с хранилищами (MinIO, Longhorn, NFS, GlusterFS, GitLab Registry, Nexus); Администрирование БД (PostgreSQL, Redis, MS SQL) и брокеров сообщений (RabbitMQ); Обеспечение безопасности инфраструктуры (RBAC, Network Policies, Pod Security Standards, cert-manager, Secrets); Автоматизация процессов, повышение отказоустойчивости и масштабируемости систем; Взаимодействие с командами разработки, участие в обсуждении архитектурных решений; Участие в планировании задач (Agile / Scrum). Вы нам подходите, если имеете: Опыт работы DevOps-инженером от 2–3 лет; Уверенное администрирование Linux (RHEL / Oracle Linux); Практический опыт работы с Kubernetes в production; Опыт построения и сопровождения CI/CD-процессов (GitLab CI); Понимание сетевых технологий и принципов маршрутизации; Опыт работы с Docker и контейнеризацией; Опыт автоматизации инфраструктуры (Ansible, Helm); Понимание принципов отказоустойчивости, High Availability и безопасности; Опыт работы с системами мониторинга и логирования; Аналитический склад ума, умение работать с инцидентами и быстро находить первопричины; Хорошие коммуникативные навыки и умение работать в команде. Будет преимуществом: Опыт работы с bare metal Kubernetes-кластерами; Глубокое понимание eBPF и Cilium; Опыт работы с высоконагруженными системами; Опыт построения распределённых хранилищ; Опыт внедрения DevSecOps-практик (SAST, Dependency Scanning, Container Scanning); Опыт анализа процессов разработки (Apache DevLake, GitLab Exporter).",,3–6 лет,,https://almaty.hh.kz/vacancy/132078877
Software Engineer in DevOps \ Инженер-программист в области DevOps,,Алматы,ТОО Неткрэкер Текнолоджи Казахстан,,"Понимание методологии и практик DevOps; Практический опыт разработки и поддержки сложных CI-пайплайнов (Jenkins / GitLab); Опыт разработки на одном из следующих языков программирования: Python, Go, Groovy; Практический опыт работы с инструментами управления конфигурациями (Ansible / Terraform); Опыт контейнеризации (Kubernetes / OpenShift / Docker); Опыт внедрения ArgoCD для деплоя в Kubernetes-кластеры будет плюсом; Уверенные навыки работы с Git, понимание моделей ветвления; Опыт написания shell-скриптов; Опыт работы с Linux (консоль); Навыки выявления и устранения сбоев и инцидентов; Опыт работы с публичными облачными платформами будет преимуществом. Английский – В2. Личные качества (Soft skills): Развитые навыки командной и деловой коммуникации; Способность проводить глубокий анализ и исследование. Работа на международных проектах: современный стек технологий и задачи, которые влияют на масштабные бизнес-трансформации; Профессиональная среда и развитие: менторство, обмен знаниями и сильное экспертное сообщество; Обучение внутри компании: корпоративные тренинги, развитие hard и soft skills, программа изучения английского языка; Поддержка здоровья и благополучия: ДМС со стоматологией, программа поддержки сотрудников, компенсация 10 дней больничного, корпоративный спорт; Сообщество и корпоративная культура: комьюнити по интересам, внутренние мероприятия, мастер-классы и спортивные тимбилдинги; Комфортные условия работы: современные офисы в удобных локациях, гибридный формат работы и конструктор бенефитов - вы выбираете то, что важно именно вам. Netcracker - люди, создающие технологии завтрашнего дня.",Проектирование и внедрение эффективных DevOps-решений для поддержки жизненного цикла разработки ПО; Автоматизация развертывания и конфигурации инфраструктуры и приложений; Взаимодействие с проектными командами для построения и оптимизации процессов; Участие в дизайн- и архитектурных сессиях; Участие в командных встречах.,,3–6 лет,,https://almaty.hh.kz/vacancy/132517105
DevOps-инженер в команду базовой инфраструктуры,,,"ТОО Small, ТМ (Скиф Трейд, ТОО)",,"SMALL — одна из крупнейших сетей супермаркетов Казахстана. Мы цифровизируем бизнес‑процессы для 150+ магазинов, онлайн‑платформы и собственной логистики. Чтобы новый функционал выходил быстро и надёжно, мы строим инженерную культуру DevOps‑first и формируем команду платформенной инженерии. Строим собственное облако, чтобы предоставить лучшие сервисы для нашего ИТ и компании в целом. Нам нужен DevOps‑инженер уровня Middle/Senior, который сможет реализовать наши проекты, автоматизирует жизненный цикл приложений, усилит практики CI/CD и поможет развить внутреннее облако. Ваша миссия: Участвовать в построении корпоративного облака Развивать корпоративную платформу container‑as‑a‑service (Kubernetes + Helm/Kustomize) и обеспечивать её высокую доступность (99,9 %+) Строить надёжные CI/CD‑пайплайны в GitLab CI (или Argo CD) с time‑to‑production < 30 минут и возможностью отката одной командой Автоматизировать инфраструктуру как код (Terraform, Ansible, Packer): кластеры K8s, базы данных, сети, балансировщики, секреты Настроить централизованный мониторинг (Prometheus + Grafana, Zabbix, Loki/ELK) и алертинг с данными SLO/SLI для Dev и Ops‑команд Обеспечить безопасность поставки: SAST/DAST‑сканы, контейнерные сканеры (Trivy/Grype), policy as code (OPA/Gatekeeper) Менторить разработчиков: best‑practices Docker, CI/CD, Observability; проводить RCA и пост‑мортемы Что важно: Опыт эксплуатации Kubernetes (≥ 3 prod‑кластеров) и Helm/Kustomize, умение дебажить networking, volumes, CRD Уверенное владение GitLab CI/Jenkins/Argo CD; проектирование многостадийных пайплайнов, blue‑green/канареек Практика IaC: Terraform (AWS/Azure/GCP & on‑prem), Ansible, Packer; знание HashiCorp‑workflow (TF Cloud / Vault) Глубокое понимание Docker/OCI, overlay‑сетей (Calico/Cilium/Flannel), ingress‑контроллеров (NGINX, Traefik) Опыт с Observability‑стеком: Prometheus + Grafana / VictoriaMetrics, Loki/Grafana Loki или ELK/Opensearch, Alertmanager Знание баз данных и брокеров: PostgreSQL, Redis, RabbitMQ, Kafka; настройка репликации и бэкапов через operator‑модель Безопасность: OAuth2/OIDC, cert‑management (cert‑manager, ACME), секреты (HashiCorp Vault, K8s Secrets + SOPS) Скриптинг Bash/Python/Go, умение писать небольшие CLI‑утилиты и Git‑хуки Soft‑skills: способность вести диалог с разработчиками и инфраструктурой, вести задачи end‑to‑end и документировать решения Условия работы: Формат на выбор: офис (Алматы или Астана), гибрид либо полностью удалённо; Свобода выбора стека: доверяем вашей экспертизе и готовы внедрять новые инструменты, если они дают бизнес‑ценность Высокая видимость: прямое взаимодействие с C‑level и продукт‑тимами, влияние на архитектуру всей платформы Бюджет на развитие: сертификации (CKA/CKS, HashiCorp Associate/Pro, AWS/Azure Pro), конференции, внутренние лаб‑кластеры Помогите нам сделать поставку ПО быст­рой, надёжной и безопасной — чтобы миллионы покупателей SMALL ежедневно получали лучший цифровой опыт!",,,3–6 лет,,https://almaty.hh.kz/vacancy/132239415
DevOps-инженер,,,Hoteza,,,"• Разработка и оптимизация процессов автоматизации сборки и деплоя (CI/CD); • Описание и поддержка облачной инфраструктуры с использованием Ansible; • Взаимодействие с разработчиками для быстрого решения задач и улучшения рабочих процессов.  Что мы от тебя ожидаем: • Опыт работы в DevOps и администрировании облачных систем от 2 лет; • Уверенные знания жизненного цикла разработки ПО и процессов автоматизации деплоя; • Уверенное знание Docker: настройка, управление, мониторинг; • Опыт имплементации систем мониторинга и алертинга; • Уверенное знание Linux-систем (Debian или аналогичные); • Настройка и оптимизация Nginx: проксирование, балансировка нагрузки, повышение производительности; • Навыки работы с инструментами автоматизации инфраструктуры, такими как Ansible.  Приветствуется: • Знание MySQL: настройка репликаций, управление пользователями, создание резервных копий; • Опыт работы с системами мониторинга (Zabbix, Prometheus, Grafana): настройка алертов, создание дашбордов; • Знание Bash или Python для автоматизации и написания скриптов; • Опыт работы с Terraform: написание модулей и описание инфраструктуры; • Знание основ ИБ (безопасные конфигурации, изоляция); • Интерес к улучшению рабочих процессов и стремление находить новые решения.",,1–3 года,,https://almaty.hh.kz/vacancy/132675846
Инженер по автоматизации (DevOps),,Алматы,"ALSECO, АО",,"В нашу команду требуется Инженер по автоматизации (DevOPS). Задачи команды – разработка и сопровождение как простых, так и масштабных информационно-аналитических систем республиканского значения, упрощающих бизнес-процессы наших партнеров. Мы ищем активного и целеустремленного сотрудника, который станет членом команды и будет вместе с командой добиваться поставленных целей. Чем нужно будет заниматься: Администрировать платформу Kubernetes Администрировать серверы Linux/Windows Создавать и использовать скрипты для автоматизации рутинных задач (копирование, развёртывание систем, архивирование, мониторинг и т.д.) Писать сценарии автоматизации задач (Bash, Powershell) Разрабатывать шаблоны для систем мониторинга, автоматизировать процесс мониторинга. Организовывать и совершенствовать CI/CD процессы Тестировать производительность приложений Документировать разработанные процессы Мы ожидаем: Ориентированность на результат, стремление развиваться. Самоорганизованность и самодисциплину. Аналитическое мышление и умение систематизировать информацию. Знание принципов взаимодействия web-сервера и сервера БД (протоколы, порты, тайм-ауты, сессии и их время жизни). Желание и умение работать в команде. Преимуществом будет: Навыки автоматизации развертывания ПО (ansible/chef/puppet/salt). Опыт развертывания кластеров Kubernetes. Знание скриптовых языков Bash/PowerShell. Навыки работы с инструментами Git, NPM, Maven, PM2, Postman, Nexus Repository Manager, NGINX, Tomcat, Grafana, Prometeus. Опыт разработки ПО на любом из языков программирования. Навыки выстраивания сотрудничества между разработчиками и администраторами Наличие сертификатов в области системного и сетевого администрирования, программирования. Знания в области администрирования реляционных и нереляционных СУБД (развертывание MS SQL/PostgreSQL/MongoDB/Redis, SQL-запросы, бэкапы, индексы, планы запросов). Знание модели OSI, протокола TCP/IP, навыки конфигурирования коммутационного оборудования. Мы предлагаем: Режим работы: пятидневка, с 08-00 до 17-00 часов. Компенсация за обед. Отпуск 30 календарных дней. Мобильная связь. 13 заработная плата.",,,3–6 лет,,https://almaty.hh.kz/vacancy/121881474
Senior DevOps Engineer,,Астана,ТОО BTS Digital,,"BTS Digital - это IT-компания, которая создаёт цифровые продукты, упрощающие жизнь людей. Мы развиваем экосистему сервисов для повседневных задач, бизнеса и государственного сектора. Нашими продуктами : Aitu Messenger, Aitu Koshelek 2.0, Aitu Passport и Системой мгновенных платежей уже пользуются более 9 миллионов человек. Мы растём и усиливаем команду, поэтому сейчас находимся в поиске Senior DevOps специалиста который хочет работать с масштабными продуктами и решениями, влияющими на миллионы пользователей. Что нужно делать: Планировать, развивать и поддерживать надежную инфраструктуру / platform engineering быстро растущего проекта Заниматься автоматизацией и избавлением себя, и коллег от рутины Помогать разработчикам проектировать производительные отказоустойчивые решения Мы ждем, что вы: Не менее 7 лет работаете с Linux и открытым ПО Умеете и любите автоматизировать рутинные операции Понимаете, зачем и как организовать мониторинг на всех уровнях - железо, сеть, система, приложения Умеете автоматизировать и программировать на любом из выбранных вами языках Внедряли и поддерживали процессы CI/CD и знакомы с методами разработки, такими как agile Минимизируете ночной on-call / outage методической и архитектурной работой Умеете автоматизировать и базово программировать на любом из выбранных вами языков Внедряли и поддерживали процессы CI/CD и знакомы с методами разработки, такими как agile Знаете, как сделать отказоустойчивый масштабируемый сервис Вам не обойтись без опыта работы с такими инструментами: OpenStack, Ceph Реляционные и нереляционные базы данных: работа под нагрузкой, репликация, резервирование, профилирование Веб-серверы и балансировщики нагрузки Системы управления конфигурацией Системы CI/CD и Git Понимание Linux (например CentOS) на глубоком уровне Сеть Linux, в частности понимание работы IP/TCP/HTTP, умение диагностировать и решать проблемы Docker и его системы оркестрации в продакшен-окружении Стэк технологий в компании современный, кратко: Linux, bash , python, GO, CI/CD , Gitlab, Ansible, Terraform, Prometheus, Victoria Metrics, Alertmanager, Grafana, Docker, Kubernetes, etc Мы предлагаем: Уютный офис в г.Астана Возможность работать в гибридном/онлайн формате со стандартным графиком Возможность стать частью IT компании, которая создает цифровые решения, меняющие жизнь людей к лучшему",,,3–6 лет,,https://almaty.hh.kz/vacancy/131862723
Технический специалист отдела продаж / Junior Sales Engineer (по подготовке технических решений),от 300 000 ₸ за месяц,Алматы,ТОО Амперэль,,"Технический специалист отдела продаж / Junior Инженер по подбору оборудования подойдёт тем, кто интересуется инженерией, техникой, оборудованием не подойдёт тем, кто стремится в IT-разработку, аналитику или администрирование О компании: Мы - Амперэль, уже более 16 лет проектируем и строим дата-центры, поставляем сложное инженерное оборудование (ИБП, ДГУ, климатические системы и т.д.) и реализуем это для крупнейших заказчиков. Мы ищем в команду Junior Sales Engineer, который хочет погружаться в инженерные задачи и строить карьеру в сфере технических решений для дата-центров. ✨ Почему тебе это будет интересно Ты окажешься в самом центре командной работы — между инженерами, продажами и проектами. С первого дня погрузишься в реальные задачи, увидишь, как создаются инженерные решения для современных дата-центров, и начнёшь формировать редкую, действительно ценную экспертизу. И да — у нас сильная, драйвовая и молодежная команда. Мы любим технику, но остаёмся живыми людьми: общаемся, помогаем друг другу, делимся опытом и не создаём лишней бюрократии. 🚀 Что будешь делать Готовить технические решения, расчёты и спецификации; Подбирать и сравнивать оборудование, собирать техническую информацию (работа с готовой базой поставщиков); Подготавливать шаблоны КП и договоров; Оформлять заказы на оборудование и передавать их коллегам; Подготавливать и размещать документацию для тендерных площадках; Работать с документацией и изучать новые линейки оборудования. Это не IT-позиция без программирования без сетевой конфигурации без аналитики данных / SQL без DevOps и администрирования 🎯 Кого мы ищем Выпускника технической специальности; Интерес к технике, инженерии, логике процессов; Быстро обучаемого, готового разбираться в новых системах; Внимательного и аккуратного при работе с данными; Желающего развиваться в роли Sales Engineer / Pre-Sales специалиста; Опыт не обязателен — всему научим! 💎 Что даём Наставничество от опытных инженеров; Редкую и востребованную экспертизу в инженерии дата-центров; Карьерный рост: Junior → Sales Engineer → Pre-Sale; Молодежную, драйвовую и дружелюбную команду; Стабильность компании и возможности для роста. 🕒 Условия работы График 5/2, с 8:30 до 17:30; Оформление по ТК РК, оплачиваемый отпуск и больничный; Работа в офисе: ул. Таттимбета, 24 (дорога на Кок-Тобе).",,,не требуется,,https://almaty.hh.kz/vacancy/132072062
